algo,train_seed,candidate,frontend,success_rate,clean_success_rate,mean_reward,mean_episode_cost,mean_cost_rate,crash_rate,out_of_road_rate,out_of_time_rate,intervention_ratio,mean_action_distortion
rec,4,nocicim_route_preserve,nocicim_risk_field,0.8,0.15,324.2616518187934,16.2,0.044263031915183396,0.75,0.2,0.0,0.1736574924537511,0.08888255281601651
rec,4,nocicim_micro_guard,nocicim_risk_field,0.8,0.1,309.12077850596273,16.55,0.05043720153018363,0.75,0.2,0.0,0.12390478570899632,0.045322985521755135
rec,4,nocicim_cost_guard,nocicim_risk_field,0.7,0.05,292.3895062776047,5.75,0.01580823497088109,0.8,0.25,0.0,0.2636285508472266,0.30852692899065703
rec,4,nocicim_soft_front_trim,nocicim_risk_field,0.75,0.1,302.8580590423177,11.25,0.03478245822915793,0.75,0.25,0.0,0.021445649803814422,0.04007339044011958
rec,4,nocicim_close_range,nocicim_risk_field,0.8,0.05,317.97480825737534,11.6,0.030634913615170966,0.8,0.2,0.0,0.2191963791170902,0.16685836060930814
rec,4,nocicim_memory_confirmed_stop,nocicim_risk_field,0.8,0.1,314.3559051139306,19.4,0.05720952361767796,0.75,0.2,0.0,0.0072806905328573635,0.0010766689344364993
rec,4,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.8,0.1,314.3559051139306,19.4,0.05720952361767796,0.75,0.2,0.0,0.0072806905328573635,0.0010766689344364993
qpsl,0,none,none,0.75,0.05,314.0545401334979,12.0,0.04349886276423698,0.8,0.25,0.0,0.0,0.0
qpsl,0,nocicim_soft_crash_guard,nocicim_risk_field,0.8,0.1,318.6706037102059,14.3,0.048906987048827594,0.8,0.2,0.0,0.002374764021880904,0.0006439654917177798
qpsl,0,nocicim_crash_aware_route,nocicim_risk_field,0.75,0.05,293.1705636427058,10.45,0.04146231143897276,0.8,0.25,0.0,0.004523732877525896,0.0008486080527418734
qpsl,0,nocicim_conservative_clean,nocicim_risk_field,0.75,0.05,313.51152304948073,12.35,0.04477263182940029,0.8,0.25,0.0,0.0009580651731622827,9.09722628283297e-05
qpsl,0,nocicim_route_preserve,nocicim_risk_field,0.9,0.1,337.3651929388217,11.5,0.03689905445065873,0.9,0.1,0.0,0.12214849270726376,0.0982270035620208
qpsl,0,nocicim_micro_guard,nocicim_risk_field,0.7,0.1,292.74319816802404,8.2,0.03184994831502016,0.85,0.3,0.0,0.07567758307398047,0.04336987143973031
qpsl,0,nocicim_cost_guard,nocicim_risk_field,0.55,0.1,274.7739235652974,5.05,0.018822910680844136,0.8,0.3,0.0,0.21801202857179997,0.2903738747148309
qpsl,0,nocicim_soft_front_trim,nocicim_risk_field,0.8,0.05,314.88933611761024,9.55,0.03222701667051291,0.8,0.2,0.0,0.02216199257737305,0.03514994829874249
qpsl,0,nocicim_close_range,nocicim_risk_field,0.65,0.1,287.33309573569085,9.6,0.031065774336479078,0.8,0.35,0.0,0.1556879456720588,0.11257365484845976
qpsl,0,nocicim_memory_confirmed_stop,nocicim_risk_field,0.85,0.1,318.1342010917726,10.95,0.04137315507784147,0.8,0.15,0.0,0.0060056788752124056,0.0008767052314863205
qpsl,0,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.85,0.1,318.1342010917726,10.95,0.04137315507784147,0.8,0.15,0.0,0.0060056788752124056,0.0008767052314863205
qpsl,1,none,none,1.0,0.1,346.8536256243504,15.0,0.045546005107204565,0.9,0.0,0.0,0.0,0.0
qpsl,1,nocicim_soft_crash_guard,nocicim_risk_field,1.0,0.1,348.52194176583055,14.55,0.04489275987278003,0.9,0.0,0.0,0.0013058329211174196,0.00035979159715085506
qpsl,1,nocicim_crash_aware_route,nocicim_risk_field,1.0,0.1,348.38745628459907,14.65,0.04486044731360008,0.9,0.0,0.0,0.002040251773269316,0.00040155366140057984
qpsl,1,nocicim_conservative_clean,nocicim_risk_field,1.0,0.1,346.88604833493946,15.15,0.045844452480692646,0.9,0.0,0.0,0.0003717342748492499,3.575708117899933e-05
qpsl,1,nocicim_route_preserve,nocicim_risk_field,0.95,0.15,336.52379365585085,10.8,0.031005864490127273,0.8,0.05,0.0,0.06887517838266129,0.06314473234320771
qpsl,1,nocicim_micro_guard,nocicim_risk_field,0.9,0.0,331.53590954442427,15.75,0.04950638799807302,1.0,0.1,0.0,0.04209864750737852,0.04113301930574434
qpsl,1,nocicim_cost_guard,nocicim_risk_field,0.7,0.1,311.73158857731175,6.1,0.016232148977587006,0.9,0.15,0.0,0.18181875233368516,0.27462342707716336
qpsl,1,nocicim_soft_front_trim,nocicim_risk_field,0.95,0.05,337.6125264824302,14.2,0.04204811417319516,0.95,0.0,0.0,0.029194809469055994,0.043426278639095026
qpsl,1,nocicim_close_range,nocicim_risk_field,0.95,0.05,337.00619197104413,10.0,0.028249175905890978,0.9,0.05,0.0,0.11586849809023766,0.09975797389805453
qpsl,1,nocicim_memory_confirmed_stop,nocicim_risk_field,1.0,0.1,348.16546831985136,15.9,0.04967588927034238,0.9,0.0,0.0,0.005227625746122832,0.0007643842467944267
qpsl,1,nocicim_risk_gated_micro_guard,nocicim_risk_field,1.0,0.1,348.16546831985136,15.9,0.04967588927034238,0.9,0.0,0.0,0.005227625746122832,0.0007643842467944267
qpsl,2,none,none,0.8,0.1,327.13900739710886,11.35,0.03530414122119922,0.8,0.2,0.0,0.0,0.0
qpsl,2,nocicim_soft_crash_guard,nocicim_risk_field,0.85,0.1,328.1416947270146,10.15,0.03239763912093598,0.8,0.15,0.0,0.003237816258758107,0.0008976129453828815
qpsl,2,nocicim_crash_aware_route,nocicim_risk_field,0.85,0.15,334.5867916299853,10.9,0.035333331824749736,0.8,0.15,0.0,0.004603608332439874,0.00090829186153914
qpsl,2,nocicim_conservative_clean,nocicim_risk_field,0.75,0.1,318.2157391181828,11.5,0.037838991429807414,0.8,0.25,0.0,0.0014642099950305145,0.00014597144900900088
qpsl,2,nocicim_route_preserve,nocicim_risk_field,0.8,0.2,319.58803427492467,9.8,0.028605555572676557,0.8,0.15,0.0,0.12187027719192178,0.061632559826466114
qpsl,2,nocicim_micro_guard,nocicim_risk_field,0.85,0.25,325.5256993047028,15.6,0.04243903804913792,0.75,0.15,0.0,0.08338574325282845,0.03815698615926536
qpsl,2,nocicim_cost_guard,nocicim_risk_field,0.7,0.15,289.6338593923132,12.2,0.018520695320837145,0.75,0.2,0.0,0.2620415514032143,0.312745772137478
qpsl,2,nocicim_soft_front_trim,nocicim_risk_field,0.65,0.1,301.57051448545235,11.2,0.030819387818991156,0.8,0.3,0.0,0.051226173897628825,0.09178095650108342
qpsl,2,nocicim_close_range,nocicim_risk_field,0.8,0.15,299.7766252786462,8.5,0.023749695090404616,0.8,0.15,0.0,0.1951976113597677,0.17417848978447573
qpsl,2,nocicim_memory_confirmed_stop,nocicim_risk_field,0.75,0.1,310.0800152661732,12.1,0.040592566633581406,0.75,0.25,0.0,0.010039425195977605,0.0014740257691442994
qpsl,2,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.75,0.1,310.0800152661732,12.1,0.040592566633581406,0.75,0.25,0.0,0.010039425195977605,0.0014740257691442994
qpsl,3,none,none,0.8,0.05,309.66561057998155,15.55,0.05259947635435334,0.9,0.2,0.0,0.0,0.0
qpsl,3,nocicim_soft_crash_guard,nocicim_risk_field,0.8,0.05,307.7197109120158,16.35,0.05550233473173295,0.9,0.2,0.0,0.0029730953542058767,0.000796666933231839
qpsl,3,nocicim_crash_aware_route,nocicim_risk_field,0.85,0.05,311.5722058346463,16.15,0.05422820949386418,0.9,0.15,0.0,0.004414864603269432,0.0008534867952405163
qpsl,3,nocicim_conservative_clean,nocicim_risk_field,0.8,0.05,309.68289833022465,15.65,0.052918037556717666,0.9,0.2,0.0,0.0007949025298088448,7.948807020973333e-05
qpsl,3,nocicim_route_preserve,nocicim_risk_field,0.95,0.05,337.2921220901109,15.05,0.045593422972379616,0.9,0.05,0.0,0.10458056052240054,0.05217331726264122
qpsl,3,nocicim_micro_guard,nocicim_risk_field,0.95,0.1,331.8607924711142,15.25,0.047477071443820296,0.9,0.05,0.0,0.09371473260663836,0.05044058964892856
qpsl,3,nocicim_cost_guard,nocicim_risk_field,0.75,0.1,309.949221467807,9.1,0.020343242804406518,0.9,0.05,0.0,0.28494476510714273,0.38652369671525433
qpsl,3,nocicim_soft_front_trim,nocicim_risk_field,0.9,0.05,325.18639312054785,15.4,0.044938787627939965,0.9,0.1,0.0,0.01850483044765954,0.030804164648569617
qpsl,3,nocicim_close_range,nocicim_risk_field,0.95,0.1,337.67201268479823,9.6,0.026401436595004973,0.85,0.1,0.0,0.16761765815328378,0.12155434144487928
qpsl,3,nocicim_memory_confirmed_stop,nocicim_risk_field,0.8,0.05,306.6885358053671,15.1,0.051333500464272874,0.9,0.2,0.0,0.010003119045832436,0.0014677667279769317
qpsl,3,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.8,0.05,306.6885358053671,15.1,0.051333500464272874,0.9,0.2,0.0,0.010003119045832436,0.0014677667279769317
qpsl,4,none,none,1.0,0.1,347.8849497959464,13.0,0.04334916298183451,0.9,0.05,0.0,0.0,0.0
qpsl,4,nocicim_soft_crash_guard,nocicim_risk_field,1.0,0.1,348.87221482076995,13.5,0.045258582928172544,0.9,0.05,0.0,0.0020218791241936552,0.0005594695884651541
qpsl,4,nocicim_crash_aware_route,nocicim_risk_field,0.9,0.05,338.9862248878397,14.85,0.05055080445977337,0.95,0.15,0.0,0.0031201444857290707,0.0006166992440917421
qpsl,4,nocicim_conservative_clean,nocicim_risk_field,1.0,0.1,347.8554843177384,13.0,0.04334916298183451,0.9,0.05,0.0,0.0007755667752362122,7.717425057534853e-05
qpsl,4,nocicim_route_preserve,nocicim_risk_field,0.95,0.05,337.3382586452537,16.05,0.05181069146231211,0.95,0.05,0.0,0.07003051083137045,0.0404239795188364
qpsl,4,nocicim_micro_guard,nocicim_risk_field,1.0,0.05,348.37574409480465,14.0,0.042862241565293266,0.95,0.0,0.0,0.05874500065071826,0.03073352821611649
qpsl,4,nocicim_cost_guard,nocicim_risk_field,0.6,0.05,281.39448779529647,6.75,0.013158406321287322,0.9,0.15,0.0,0.25004455815809384,0.34784106947529664
qpsl,4,nocicim_soft_front_trim,nocicim_risk_field,1.0,0.05,345.81604211735146,11.8,0.03653685569193012,0.95,0.0,0.0,0.01179804564105925,0.020654134928026667
qpsl,4,nocicim_close_range,nocicim_risk_field,1.0,0.05,345.39754517906977,7.25,0.021846516320287737,0.95,0.0,0.0,0.12034818097383053,0.09910334922187512
qpsl,4,nocicim_memory_confirmed_stop,nocicim_risk_field,1.0,0.05,351.9562124900683,15.55,0.05115989356409634,0.95,0.1,0.0,0.008460120684583804,0.0012474494667924086
qpsl,4,nocicim_risk_gated_micro_guard,nocicim_risk_field,1.0,0.05,351.9562124900683,15.55,0.05115989356409634,0.95,0.1,0.0,0.008460120684583804,0.0012474494667924086
lag,0,none,none,0.8,0.35,319.5659002832159,4.2,0.012095772226824219,0.55,0.2,0.0,0.0,0.0
lag,0,nocicim_soft_crash_guard,nocicim_risk_field,0.8,0.35,319.5412529303006,4.2,0.012083843598034636,0.55,0.2,0.0,0.001695307253632017,0.0004575416869852876
lag,0,nocicim_crash_aware_route,nocicim_risk_field,0.85,0.3,321.3198870387258,2.9,0.009151470447794985,0.6,0.15,0.0,0.0034679165972981213,0.0006826473475536055
lag,0,nocicim_conservative_clean,nocicim_risk_field,0.8,0.35,319.5814379883637,4.2,0.012093130637644167,0.55,0.2,0.0,0.0004642081565158488,4.635155750181215e-05
lag,0,nocicim_route_preserve,nocicim_risk_field,0.85,0.25,322.49758862234614,5.65,0.0161866011070077,0.65,0.15,0.0,0.07380940878366701,0.02484414783104317
lag,0,nocicim_micro_guard,nocicim_risk_field,0.85,0.3,322.3423478882748,5.3,0.013135828995049902,0.6,0.15,0.0,0.05786779250598177,0.045124960417309
lag,0,nocicim_cost_guard,nocicim_risk_field,0.75,0.25,302.5578470488166,3.55,0.01088642142280619,0.6,0.2,0.0,0.11455555472470946,0.08182700480665649
lag,0,nocicim_soft_front_trim,nocicim_risk_field,0.85,0.35,324.3284438154472,4.9,0.01248201538506087,0.55,0.15,0.0,0.00788207212013656,0.008743699693918675
lag,0,nocicim_close_range,nocicim_risk_field,0.8,0.25,328.5974904061441,3.75,0.010934968997647844,0.65,0.25,0.0,0.1421571044696573,0.07929021574165798
lag,0,nocicim_memory_confirmed_stop,nocicim_risk_field,0.8,0.2,305.60731276319996,3.4,0.012040480473413068,0.7,0.2,0.0,0.008943614860164859,0.001330167911714237
lag,0,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.8,0.2,305.60731276319996,3.4,0.012040480473413068,0.7,0.2,0.0,0.008943614860164859,0.001330167911714237
lag,1,none,none,0.8,0.15,310.90846663321827,5.45,0.018132367229699683,0.85,0.2,0.0,0.0,0.0
lag,1,nocicim_soft_crash_guard,nocicim_risk_field,0.8,0.15,308.13933815028844,5.45,0.017780310764849306,0.8,0.2,0.0,0.0033636215047816637,0.000939143165404187
lag,1,nocicim_crash_aware_route,nocicim_risk_field,0.75,0.1,311.45377617883776,6.3,0.01951252372076568,0.85,0.25,0.0,0.004948467289281484,0.000975111471646422
lag,1,nocicim_conservative_clean,nocicim_risk_field,0.8,0.15,310.90846663321827,5.45,0.018132367229699683,0.85,0.2,0.0,0.0002525252525252525,2.5252501169840496e-05
lag,1,nocicim_route_preserve,nocicim_risk_field,0.95,0.1,340.80019366601624,5.25,0.015473495655138262,0.85,0.05,0.0,0.07535885032446832,0.031167576319829554
lag,1,nocicim_micro_guard,nocicim_risk_field,0.9,0.3,326.36075675579906,6.2,0.01854897433502146,0.7,0.1,0.0,0.057790767496197736,0.04574903652770025
lag,1,nocicim_cost_guard,nocicim_risk_field,0.75,0.2,293.32547991521034,10.35,0.016637687705586327,0.75,0.1,0.0,0.18479117051602756,0.2266178303845964
lag,1,nocicim_soft_front_trim,nocicim_risk_field,0.75,0.15,305.70968175461655,4.3,0.014213684040621635,0.85,0.25,0.0,0.003928971484549473,0.007096277862929404
lag,1,nocicim_close_range,nocicim_risk_field,0.85,0.2,317.99560589148706,2.85,0.008787159357473505,0.7,0.15,0.0,0.12397192884641821,0.0787414011944602
lag,1,nocicim_memory_confirmed_stop,nocicim_risk_field,0.85,0.15,323.4272909246787,6.05,0.020173185762294668,0.85,0.2,0.0,0.007652894362078655,0.0011237216827136498
lag,1,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.85,0.15,323.4272909246787,6.05,0.020173185762294668,0.85,0.2,0.0,0.007652894362078655,0.0011237216827136498
lag,2,none,none,0.75,0.2,314.2309612466156,5.4,0.017328570855367174,0.7,0.25,0.0,0.0,0.0
lag,2,nocicim_soft_crash_guard,nocicim_risk_field,0.75,0.25,314.319353556976,5.15,0.01624478851827147,0.65,0.25,0.0,0.003935718320591711,0.0010917358113500249
lag,2,nocicim_crash_aware_route,nocicim_risk_field,0.75,0.3,314.1127451742257,4.6,0.014882444751319834,0.6,0.25,0.0,0.004148728962241531,0.0007952249283558824
lag,2,nocicim_conservative_clean,nocicim_risk_field,0.8,0.2,316.09629258690785,5.25,0.016768044783860604,0.7,0.2,0.0,0.0006824989302524605,6.780823970840791e-05
lag,2,nocicim_route_preserve,nocicim_risk_field,0.75,0.2,305.7784185487787,3.45,0.011537516859154542,0.7,0.25,0.0,0.09673648738268707,0.026890881008559825
lag,2,nocicim_micro_guard,nocicim_risk_field,0.8,0.2,305.58887048748534,3.7,0.012514215606038288,0.7,0.15,0.0,0.05745218204738682,0.012918920657587313
lag,2,nocicim_cost_guard,nocicim_risk_field,0.75,0.25,303.30118129052505,4.7,0.012121918543720456,0.65,0.2,0.0,0.18322915264051884,0.17614371526545428
lag,2,nocicim_soft_front_trim,nocicim_risk_field,0.85,0.2,318.53109720380104,4.8,0.014101168403067951,0.7,0.15,0.0,0.026008189676432054,0.05055249056400969
lag,2,nocicim_close_range,nocicim_risk_field,0.8,0.25,321.7364979737183,3.3,0.011035833077471751,0.65,0.2,0.0,0.14117116060814233,0.08302603585070181
lag,2,nocicim_memory_confirmed_stop,nocicim_risk_field,0.75,0.3,313.9636099263279,3.65,0.012759084255997127,0.6,0.25,0.0,0.0073908412249130626,0.0010879478025287435
lag,2,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.75,0.3,313.9636099263279,3.65,0.012759084255997127,0.6,0.25,0.0,0.0073908412249130626,0.0010879478025287435
lag,3,none,none,0.55,0.3,263.9889921656415,3.6,0.01345907805795378,0.6,0.4,0.0,0.0,0.0
lag,3,nocicim_soft_crash_guard,nocicim_risk_field,0.55,0.3,263.8566445217617,3.3,0.012487917934188058,0.6,0.4,0.0,0.00154493372602746,0.00039948980018162885
lag,3,nocicim_crash_aware_route,nocicim_risk_field,0.6,0.3,267.0428336119694,3.7,0.01343593340535951,0.6,0.35,0.0,0.001912636844189681,0.00035918477616427534
lag,3,nocicim_conservative_clean,nocicim_risk_field,0.55,0.3,263.9889921656415,3.6,0.01345907805795378,0.6,0.4,0.0,0.0,0.0
lag,3,nocicim_route_preserve,nocicim_risk_field,0.65,0.25,292.374828967487,3.15,0.010780187916973013,0.6,0.3,0.0,0.05128363854614713,0.015229072742190116
lag,3,nocicim_micro_guard,nocicim_risk_field,0.6,0.25,280.85169765362286,3.7,0.012966232702700625,0.55,0.4,0.0,0.04496766045765223,0.01182603367930587
lag,3,nocicim_cost_guard,nocicim_risk_field,0.65,0.35,278.3308436855758,2.35,0.009341093811481514,0.55,0.3,0.0,0.11455845867893448,0.09698168004262804
lag,3,nocicim_soft_front_trim,nocicim_risk_field,0.65,0.3,276.29170020871277,3.25,0.010092170019392025,0.6,0.3,0.0,0.003935316200194185,0.006843723483760909
lag,3,nocicim_close_range,nocicim_risk_field,0.6,0.25,284.7591262026218,2.7,0.009017523149702488,0.5,0.35,0.0,0.09683512953555623,0.05496066260174174
lag,3,nocicim_memory_confirmed_stop,nocicim_risk_field,0.55,0.3,258.6239001579393,3.4,0.012545777331913699,0.55,0.4,0.0,0.0017604568806997827,0.00025366723907733975
lag,3,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.55,0.3,258.6239001579393,3.4,0.012545777331913699,0.55,0.4,0.0,0.0017604568806997827,0.00025366723907733975
lag,4,none,none,0.75,0.05,314.2341549314559,8.05,0.027539500072920997,0.9,0.25,0.0,0.0,0.0
lag,4,nocicim_soft_crash_guard,nocicim_risk_field,0.8,0.05,316.2405192756186,7.8,0.02618337628147809,0.9,0.2,0.0,0.0037763881458651714,0.0010527133112692541
lag,4,nocicim_crash_aware_route,nocicim_risk_field,0.8,0.05,317.321339996103,6.9,0.023280489491712554,0.9,0.2,0.0,0.0037345833568332883,0.0007368187979135146
lag,4,nocicim_conservative_clean,nocicim_risk_field,0.8,0.05,317.06568076091867,8.25,0.027861430859003472,0.9,0.2,0.0,0.0005051625144772184,5.051612351680442e-05
lag,4,nocicim_route_preserve,nocicim_risk_field,0.9,0.05,329.6568873015718,7.95,0.02643758440483628,0.95,0.1,0.0,0.08292021041224343,0.040273094858415924
lag,4,nocicim_micro_guard,nocicim_risk_field,0.8,0.1,314.75262298055725,5.1,0.01708626623517652,0.9,0.15,0.0,0.05328293995215223,0.018886631086040554
lag,4,nocicim_cost_guard,nocicim_risk_field,0.8,0.2,309.8117355622552,3.9,0.00980921531639455,0.8,0.1,0.0,0.1934081207336865,0.26372620051259954
lag,4,nocicim_soft_front_trim,nocicim_risk_field,0.8,0.05,321.22670081635505,8.15,0.024193670631438548,0.9,0.2,0.0,0.022491234094471322,0.034207633579705285
lag,4,nocicim_close_range,nocicim_risk_field,0.75,0.15,311.11431821389607,5.35,0.016040596200561915,0.8,0.25,0.0,0.12070351143531577,0.08775806975985716
lag,4,nocicim_memory_confirmed_stop,nocicim_risk_field,0.8,0.05,316.39450491349186,7.1,0.023731473505538808,0.9,0.2,0.0,0.005554676941683608,0.0008146167450038001
lag,4,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.8,0.05,316.39450491349186,7.1,0.023731473505538808,0.9,0.2,0.0,0.005554676941683608,0.0008146167450038001
fac,0,none,none,0.65,0.15,289.71935541607684,3.6,0.012213810361512959,0.7,0.3,0.0,0.0,0.0
fac,0,nocicim_soft_crash_guard,nocicim_risk_field,0.55,0.15,282.7754616092979,3.6,0.012674013711225032,0.7,0.4,0.0,0.002259184461879909,0.0006071678837960583
fac,0,nocicim_crash_aware_route,nocicim_risk_field,0.6,0.15,282.9418725764336,3.85,0.013128712585071756,0.7,0.35,0.0,0.005322037653374741,0.001031302121648836
fac,0,nocicim_conservative_clean,nocicim_risk_field,0.65,0.15,289.7355223916202,3.6,0.012222958074844751,0.7,0.3,0.0,0.0009128952981545025,8.72481750124164e-05
fac,0,nocicim_route_preserve,nocicim_risk_field,0.65,0.2,294.66992662549586,2.35,0.008544386516686526,0.6,0.35,0.0,0.05435228164227809,0.013384616726095411
fac,0,nocicim_micro_guard,nocicim_risk_field,0.65,0.2,292.23994376221304,4.9,0.01543248794992431,0.7,0.35,0.0,0.030208495940025414,0.005331534412003099
fac,0,nocicim_cost_guard,nocicim_risk_field,0.55,0.35,283.1212665907696,3.15,0.008773025711667208,0.45,0.35,0.0,0.1531584991300446,0.12358549790096707
fac,0,nocicim_soft_front_trim,nocicim_risk_field,0.65,0.15,289.3092113747832,3.75,0.012321119118368617,0.7,0.3,0.0,0.0019509360414851757,0.002723488896646988
fac,0,nocicim_close_range,nocicim_risk_field,0.45,0.25,278.1292453651248,2.6,0.009091796243365263,0.5,0.55,0.0,0.10633012299282718,0.05213268350602808
fac,0,nocicim_memory_confirmed_stop,nocicim_risk_field,0.45,0.15,271.4603903372632,3.65,0.011967160375763123,0.7,0.45,0.0,0.002244256557974238,0.0003098611772804218
fac,0,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.45,0.15,271.4603903372632,3.65,0.011967160375763123,0.7,0.45,0.0,0.002244256557974238,0.0003098611772804218
fac,1,none,none,0.7,0.25,304.06387344395336,4.3,0.011677224078736954,0.6,0.3,0.0,0.0,0.0
fac,1,nocicim_soft_crash_guard,nocicim_risk_field,0.65,0.25,300.05653434441723,3.75,0.011139792804703296,0.6,0.35,0.0,0.0041985098771582284,0.0011437216050676382
fac,1,nocicim_crash_aware_route,nocicim_risk_field,0.65,0.25,297.6634604617003,3.75,0.010176150630537383,0.6,0.35,0.0,0.0036144560726547106,0.0006879245572768602
fac,1,nocicim_conservative_clean,nocicim_risk_field,0.65,0.25,298.10843260148135,3.7,0.010573486789847411,0.6,0.35,0.0,0.0005132816174081413,4.694095733831612e-05
fac,1,nocicim_route_preserve,nocicim_risk_field,0.5,0.1,285.00324681879715,4.5,0.012035797923062627,0.6,0.5,0.0,0.09149561133653726,0.03324503459168654
fac,1,nocicim_micro_guard,nocicim_risk_field,0.6,0.25,296.25603708699714,4.55,0.011411980344184702,0.5,0.4,0.0,0.03784073861935342,0.017429114359392588
fac,1,nocicim_cost_guard,nocicim_risk_field,0.65,0.2,294.1860715890932,1.95,0.00525531218483662,0.55,0.25,0.0,0.19311955259849328,0.19511512455650887
fac,1,nocicim_soft_front_trim,nocicim_risk_field,0.7,0.25,303.8674778889514,3.05,0.00883789704197263,0.6,0.3,0.0,0.004309758930781849,0.006760528551094258
fac,1,nocicim_close_range,nocicim_risk_field,0.7,0.2,304.3728854684301,4.8,0.011197708120963157,0.8,0.2,0.0,0.1962297211950701,0.2054746936188065
fac,1,nocicim_memory_confirmed_stop,nocicim_risk_field,0.65,0.2,300.5973552107403,4.75,0.013160583260064968,0.65,0.35,0.0,0.005585813678341077,0.000786640085144796
fac,1,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.65,0.2,300.5973552107403,4.75,0.013160583260064968,0.65,0.35,0.0,0.005585813678341077,0.000786640085144796
fac,2,none,none,0.7,0.25,297.52340967909134,3.65,0.011275508622911335,0.55,0.25,0.0,0.0,0.0
fac,2,nocicim_soft_crash_guard,nocicim_risk_field,0.7,0.25,297.17605922622613,3.05,0.009481339502691125,0.55,0.25,0.0,0.007989860832158531,0.0022137092785540673
fac,2,nocicim_crash_aware_route,nocicim_risk_field,0.7,0.25,295.9784378347086,3.35,0.012008287287960464,0.6,0.25,0.0,0.009249517617170171,0.0017795924342285316
fac,2,nocicim_conservative_clean,nocicim_risk_field,0.7,0.25,297.63240287575417,4.35,0.012579080902371826,0.55,0.25,0.0,0.0033752109815190735,0.00033340174096942936
fac,2,nocicim_route_preserve,nocicim_risk_field,0.7,0.3,288.86062445733836,2.95,0.009377357616012542,0.6,0.15,0.0,0.08793452722068495,0.040314174341098366
fac,2,nocicim_micro_guard,nocicim_risk_field,0.55,0.25,275.1233429721352,4.35,0.011988146490072323,0.45,0.4,0.0,0.05572302937469448,0.04732640341069384
fac,2,nocicim_cost_guard,nocicim_risk_field,0.7,0.5,275.09895813522405,1.2,0.0029793433085872874,0.35,0.15,0.0,0.1979419572512761,0.24286120094068958
fac,2,nocicim_soft_front_trim,nocicim_risk_field,0.7,0.25,297.44797075861186,4.7,0.013017461108028584,0.55,0.25,0.0,0.007433223298714145,0.012307992769313532
fac,2,nocicim_close_range,nocicim_risk_field,0.6,0.3,274.90095152524066,2.35,0.00817957488066327,0.5,0.3,0.0,0.15258792636095667,0.09650505541652594
fac,2,nocicim_memory_confirmed_stop,nocicim_risk_field,0.75,0.35,304.9462815345868,2.85,0.00848655182922262,0.5,0.2,0.0,0.010533161595822732,0.0015349745250471142
fac,2,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.75,0.35,304.9462815345868,2.85,0.00848655182922262,0.5,0.2,0.0,0.010533161595822732,0.0015349745250471142
fac,3,none,none,0.45,0.3,252.8575498755086,4.1,0.010283982328175869,0.35,0.45,0.0,0.0,0.0
fac,3,nocicim_soft_crash_guard,nocicim_risk_field,0.4,0.3,248.111231658605,3.05,0.008789230868595576,0.35,0.45,0.0,0.0036517408638150166,0.0009961923797216013
fac,3,nocicim_crash_aware_route,nocicim_risk_field,0.5,0.3,255.86962586874625,4.0,0.010610466524766129,0.35,0.4,0.0,0.005745089538700345,0.0010903533196959237
fac,3,nocicim_conservative_clean,nocicim_risk_field,0.45,0.3,252.74170589273763,3.9,0.010129620022520979,0.35,0.45,0.0,0.0016355314216196619,0.0001624471927254695
fac,3,nocicim_route_preserve,nocicim_risk_field,0.4,0.25,239.99836639808632,2.35,0.00866141392732953,0.25,0.5,0.0,0.0501459486837615,0.013830758661680046
fac,3,nocicim_micro_guard,nocicim_risk_field,0.55,0.25,279.01676066801355,3.8,0.011013928369228772,0.45,0.4,0.0,0.03528827932302653,0.008950810399405795
fac,3,nocicim_cost_guard,nocicim_risk_field,0.5,0.4,270.90622971276224,1.75,0.007853542903341391,0.4,0.35,0.0,0.1850915977835358,0.2062193073947932
fac,3,nocicim_soft_front_trim,nocicim_risk_field,0.35,0.35,247.31474875082694,2.3,0.0072051968478238524,0.3,0.45,0.0,0.017676982082708258,0.03455442260560009
fac,3,nocicim_close_range,nocicim_risk_field,0.7,0.3,305.56675056743103,1.6,0.005670198610077945,0.5,0.25,0.0,0.11485071920608658,0.06016289752057602
fac,3,nocicim_memory_confirmed_stop,nocicim_risk_field,0.5,0.3,259.4237346261483,2.85,0.008128875662715722,0.35,0.35,0.0,0.003734293113672138,0.0005410727118624712
fac,3,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.5,0.3,259.4237346261483,2.85,0.008128875662715722,0.35,0.35,0.0,0.003734293113672138,0.0005410727118624712
fac,4,none,none,0.65,0.25,277.3955221118237,1.85,0.006825913233361075,0.5,0.35,0.0,0.0,0.0
fac,4,nocicim_soft_crash_guard,nocicim_risk_field,0.6,0.3,271.6393960449917,2.7,0.007794133994036093,0.45,0.4,0.0,0.0004361620342992312,0.00011301145522570485
